"","station","date","max_tmpf","min_tmpf","precip","max_gust","snow","snowd","min_rh","max_rh","max_dwpf","min_dwpf","min_feel","avg_feel","max_feel","max_drct","precip_est","tmpf_est","max_gust_localts","temp_hour","avg_sknt","vector_avg_drct","min_rstage","max_rstage","id","name"
"537","DSM","2022-03-21",75,50,0.06,33.0211,0,0,19.448833,76.9423,45,28.9,52,61.39094,73,210,"False","False","2022-03-21T13:03:00Z",NA,10.340817,203.29648,NA,NA,"DSM","Des Moines"
"538","DSM","2022-03-22",54,38,0.66,31.283144,0,0,86.17496,100,51.8,37.9,29.54211,43.691326,52,330,"False","False","2022-03-23T00:34:00Z",NA,9.12425,9.630091,NA,NA,"DSM","Des Moines"
"539","DSM","2022-03-23",39,34,0.03,30.41417,1e-04,0,81.52512,96.492714,36,30.9,25.446898,27.113253,29.922384,350,"False","False","2022-03-23T00:34:00Z",NA,13.556029,335.70764,NA,NA,"DSM","Des Moines"
"540","DSM","2022-03-24",41,33,0.04,17.379524,0.4,0,73.249565,96.46132,34,30.2,24.347488,29.708616,34.708565,330,"False","False","2022-03-24T12:46:00Z",NA,8.342172,316.17,NA,NA,"DSM","Des Moines"
"541","DSM","2022-03-25",51,32,0,47.793694,0,0,30.235943,92.21943,34,19,25.530327,34.43187,50,310,"False","False","2022-03-25T15:27:00Z",NA,17.118832,301.64816,NA,NA,"DSM","Des Moines"
"542","DSM","2022-03-26",42,27,0,32.152122,0,0,27.481054,74.66679,23,7,14.297845,23.655075,34.50776,310,"False","False","2022-03-26T12:57:00Z",NA,14.077415,321.21188,NA,NA,"DSM","Des Moines"
"543","DSM","2022-03-27",40,22,0,20.85543,0,0,25.115507,67.95633,16,7,10.955148,23.292887,35.777412,340,"False","False","2022-03-27T01:15:00Z",NA,7.0387077,2.1615121,NA,NA,"DSM","Des Moines"
"544","DSM","2022-03-28",46,25,0,25.200312,0,0,25.502237,57.231598,17.1,9,16.246609,27.60314,38.54716,130,"False","False","2022-03-28T17:34:00Z",NA,9.384943,103.66835,NA,NA,"DSM","Des Moines"
"545","DSM","2022-03-29",53,36,0.01,39.972908,0,0,40.673306,82.579834,41,17.1,27.26186,37.22435,52,130,"False","False","2022-03-29T23:54:00Z",NA,13.729825,111.923294,NA,NA,"DSM","Des Moines"
"546","DSM","2022-03-30",53,32,0.19,31.283144,1.7,0,69.95581,100,46.9,28.4,21.568403,32.001175,52,290,"False","False","2022-03-29T23:55:00Z",NA,14.511903,295.7889,NA,NA,"DSM","Des Moines"
"547","DSM","2022-03-31",34,29,0.1,26.938263,1.2,2,65.91631,100,32,21.9,18.634129,22.014784,26.135624,300,"False","False","2022-03-31T03:25:00Z",NA,12.07877,316.27582,NA,NA,"DSM","Des Moines"
"548","DSM","2020-04-01",66,37,0.16,24.331335,0,NA,46.811314,89.52968,44.1,30.9,29.922384,47.594456,64.9,130,"False","False","2020-04-01T17:31:00Z",NA,11.301255,128.10419,NA,NA,"DSM","Des Moines"
"549","DSM","2020-04-02",64,39,1e-04,30,0,NA,57.65843,85.77325,50,37.9,38.894848,53.536896,61,150,"False","False","2020-04-02T11:33:00Z",NA,11.175733,139.73083,NA,NA,"DSM","Des Moines"
"550","DSM","2020-04-03",39,29,0.25,26.069286,1e-04,NA,82.1482,92.8597,39.9,26.1,15.726001,22.096788,35.040268,340,"False","False","2020-04-03T03:39:00Z",NA,12.304045,323.91724,NA,NA,"DSM","Des Moines"
"551","DSM","2020-04-04",49,26,1e-04,21,1e-04,NA,38.803753,89.1155,28,23,15.162782,30.028973,44.93096,340,"False","False","2020-04-04T02:54:00Z",NA,6.627615,13.926255,NA,NA,"DSM","Des Moines"
"552","DSM","2020-04-05",61,32,0,20.85543,0,NA,34.91196,72.51574,35.1,25,31.040194,46.784275,61,160,"False","False","2020-04-05T17:05:00Z",NA,6.6485357,126.01306,NA,NA,"DSM","Des Moines"
"553","DSM","2020-04-06",66,45,0.01,22.593382,0,NA,68.27398,93.03501,55.9,37,41.187107,53.954998,64.9,190,"False","False","2020-04-06T15:09:00Z",NA,9.243375,173.61847,NA,NA,"DSM","Des Moines"
"554","DSM","2020-04-07",83,57,0,19.986454,0,NA,24.861504,96.81093,60.1,41,57,67.00394,81.39918,360,"False","False","2020-04-07T17:48:00Z",NA,8.706415,226.19263,NA,NA,"DSM","Des Moines"
"555","DSM","2020-04-08",72,42,0,36.497,0,NA,33.341812,79.40319,54,23,39.27018,57.44412,70,60,"False","False","2020-04-08T13:18:00Z",NA,9.020224,352.76105,NA,NA,"DSM","Des Moines"
"556","DSM","2020-04-09",51,30,0,54,0,NA,27.860159,66.30649,25,12.9,24.113144,33.790375,51.1,290,"False","False","2020-04-09T13:56:00Z",NA,14.01046,312.22083,NA,NA,"DSM","Des Moines"
"557","DSM","2020-04-10",53,24,0,19.986454,0,NA,31.516975,74.36039,26.1,17.1,18.082022,37.27104,52,150,"False","False","2020-04-10T14:39:00Z",NA,6.1624827,238.31372,NA,NA,"DSM","Des Moines"
"558","DSM","2020-04-11",62,42,0.04,18.2485,0,NA,47.23196,86.326836,46.9,26.1,37.09018,47.396687,61,30,"False","False","2020-04-11T13:41:00Z",NA,7.0251045,109.84424,NA,NA,"DSM","Des Moines"
"559","DSM","2020-04-12",49,28,0.92,44.317787,0.2,NA,71.477684,100,46.9,21.9,15.360912,32.07359,46.104233,340,"False","False","2020-04-12T21:30:00Z",NA,13.3159,354.84467,NA,NA,"DSM","Des Moines"
"560","DSM","2020-04-13",43,24,0,37,0,NA,35.87929,77.56611,21.9,16,11.447521,20.907885,33.582672,350,"False","False","2020-04-13T00:19:00Z",NA,15.260112,307.73642,NA,NA,"DSM","Des Moines"
"561","DSM","2020-04-14",44,23,0.06,32,1.2,NA,30.441862,92.8597,27,12,14.381738,24.400717,35.3412,290,"False","False","2020-04-14T12:44:00Z",NA,11.287205,287.32,NA,NA,"DSM","Des Moines"
"562","DSM","2020-04-15",42,23,1e-04,20.85543,1e-04,1,51.515144,100,30.2,18,16.015823,27.571585,37.929947,50,"False","False","2020-04-15T22:43:00Z",NA,3.8974895,3.68252,NA,NA,"DSM","Des Moines"
"563","DSM","2020-04-16",39,30,0.19,20,2.2,1,38.44099,95.65159,30.9,14,24.779064,28.161314,33.9609,80,"False","False","2020-04-16T18:43:00Z",NA,4.9221253,97.23733,NA,NA,"DSM","Des Moines"
"564","DSM","2020-04-17",48,31,0.1,26.069286,1.6,3,49.49397,96.41182,34,28.9,22.146057,31.089497,42.365353,210,"False","False","2020-04-17T16:04:00Z",NA,8.496513,261.82675,NA,NA,"DSM","Des Moines"
"565","DSM","2020-04-18",65,35,0,35,0,NA,46.315655,75.06296,44.1,28,27.36848,46.499596,64.9,220,"False","False","2020-04-18T16:42:00Z",NA,14.414924,214.88133,NA,NA,"DSM","Des Moines"
"566","DSM","2020-04-19",63,44,0,24.331335,0,NA,29.307129,70.734,37.9,23,41.187107,51.275597,61,310,"False","False","2020-04-19T08:05:00Z",NA,8.343096,352.34518,NA,NA,"DSM","Des Moines"
"567","DSM","2020-04-20",67,41,0.01,34,0,NA,26.807503,82.18908,42.1,25,39.214478,53.391308,66,290,"False","False","2020-04-20T16:46:00Z",NA,9.757322,279.81674,NA,NA,"DSM","Des Moines"
"568","DSM","2020-04-21",64,37,0,23.462358,0,NA,28.326746,64.49396,36,25,32.636097,49.786877,63,180,"False","False","2020-04-21T01:14:00Z",NA,6.5592747,311.66165,NA,NA,"DSM","Des Moines"
"569","DSM","2020-04-22",79,51,1e-04,32.152122,0,NA,28.678143,69.24264,50,36,51.1,65.28885,78.1,240,"False","False","2020-04-22T11:12:00Z",NA,13.248954,215.03781,NA,NA,"DSM","Des Moines"
"570","DSM","2020-04-23",75,49,1e-04,19.986454,0,NA,37.956196,100,52,45,50,61.75986,73.9,80,"False","False","2020-04-23T19:41:00Z",NA,5.4107394,143.7071,NA,NA,"DSM","Des Moines"
"571","DSM","2020-04-24",62,50,1e-04,19.117477,0,NA,67.19054,89.88164,52,46,51.1,55.510174,62.1,40,"False","False","2020-04-24T14:09:00Z",NA,8.739888,67.071045,NA,NA,"DSM","Des Moines"
"572","DSM","2020-04-25",68,47,1e-04,24.331335,0,NA,31.72922,89.921104,46,35.1,42.467316,55.469048,66.9,300,"False","False","2020-04-25T18:21:00Z",NA,6.533473,14.768084,NA,NA,"DSM","Des Moines"
"573","DSM","2020-04-26",70,48,1e-04,19.117477,0,NA,33.390682,79.97791,46.9,39,48.00833,58.98878,70,150,"False","False","2020-04-26T16:17:00Z",NA,5.489083,209.406,NA,NA,"DSM","Des Moines"
"574","DSM","2020-04-27",79,52,1e-04,32.152122,0,NA,37.35887,74.72303,54,42.1,53.1,65.66132,78.1,210,"False","False","2020-04-27T09:49:00Z",NA,10.597629,210.60405,NA,NA,"DSM","Des Moines"
"575","DSM","2020-04-28",75,53,0.04,41,0,NA,47.717403,90.04272,59,43,55,61.532475,72,320,"False","False","2020-04-28T16:16:00Z",NA,11.840307,271.04684,NA,NA,"DSM","Des Moines"
"576","DSM","2020-04-29",65,48,0,43,0,NA,42.555634,74.04533,42.1,36,40.38998,53.430416,64,350,"False","False","2020-04-29T13:17:00Z",NA,16.398188,346.18484,NA,NA,"DSM","Des Moines"
"577","DSM","2020-04-30",74,44,0,21.724405,0,NA,18.331928,76.01056,39.9,25,40.625053,57.9049,73,160,"False","False","2020-04-30T11:06:00Z",NA,5.636934,323.3663,NA,NA,"DSM","Des Moines"
"578","DSM","2021-04-01",47,20,0,14.772596,0,0,22.591646,71.30493,15.1,9,12.025209,30.050402,46,150,"False","False","2021-04-02T00:54:00Z",NA,4.374216,124.23079,NA,NA,"DSM","Des Moines"
"579","DSM","2021-04-02",64,31,0,35,0,0,22.180922,53.696068,30.9,16,22.466394,44.189247,63,170,"False","False","2021-04-02T14:09:00Z",NA,14.309407,167.14844,NA,NA,"DSM","Des Moines"
"580","DSM","2021-04-03",75,47,0,25,0,0,21.399529,53.66978,39,30.9,42.041008,59.524525,73.9,200,"False","False","2021-04-03T00:54:00Z",NA,7.7909408,209.7421,NA,NA,"DSM","Des Moines"
"581","DSM","2021-04-04",83,44,0,29.545193,0,0,31.522442,73.84703,51.1,35.1,42.391476,64.44604,80.61377,190,"False","False","2021-04-04T15:04:00Z",NA,9.911498,185.80626,NA,NA,"DSM","Des Moines"
"582","DSM","2021-04-05",81,62,0,32.152122,0,0,39.226837,67.758934,55.9,48.9,63,70.1131,80.7329,180,"False","False","2021-04-05T16:14:00Z",NA,13.831939,189.47617,NA,NA,"DSM","Des Moines"
"583","DSM","2021-04-06",80,59,0,31.283144,0,0,44.904552,77.551506,57,52,59,69.17875,79,160,"False","False","2021-04-06T16:34:00Z",NA,11.365157,164.68687,NA,NA,"DSM","Des Moines"
"584","DSM","2021-04-07",75,54,1.02,38.234955,0,0,51.325596,93.693306,57,52,55.9,63.630127,73,210,"False","False","2021-04-07T15:36:00Z",NA,9.525802,157.16978,NA,NA,"DSM","Des Moines"
"585","DSM","2021-04-08",54,47,0.07,16.51055,0,0,79.40319,96.729576,55,45,41.29593,49.25693,57,250,"False","False","2021-04-08T21:23:00Z",NA,8.925435,185.92561,NA,NA,"DSM","Des Moines"
"586","DSM","2021-04-09",57,46,0.06,26.069286,0,0,71.28357,100,46.9,43,39.504143,48.00889,55.9,300,"False","False","2021-04-09T18:20:00Z",NA,11.080836,280.1271,NA,NA,"DSM","Des Moines"
"587","DSM","2021-04-10",55,43,0.03,31.283144,0,0,60.73043,89.49497,44.1,37.9,38.66596,44.568134,54,320,"False","False","2021-04-10T17:10:00Z",NA,11.333797,350.85864,NA,NA,"DSM","Des Moines"
"588","DSM","2021-04-11",64,39,0,25.200312,0,0,34.811096,88.87256,39.9,33.1,31.746132,47.067635,64,310,"False","False","2021-04-11T15:21:00Z",NA,10.481869,318.7278,NA,NA,"DSM","Des Moines"
"589","DSM","2021-04-12",59,42,0,36,0,0,28.007992,76.04004,37.9,23,33.582672,45.771652,59,300,"False","False","2021-04-12T09:50:00Z",NA,15.512196,291.48248,NA,NA,"DSM","Des Moines"
"590","DSM","2021-04-13",55,35,0,32.152122,0,0,34.718594,69.50987,28.9,21,29.040438,40.949116,54,260,"False","False","2021-04-13T10:24:00Z",NA,12.177004,283.6588,NA,NA,"DSM","Des Moines"
"591","DSM","2021-04-14",50,33,0,26.069286,0,0,42.32526,67.0326,30.9,21,23.740273,35.062508,50,300,"False","False","2021-04-14T16:58:00Z",NA,10.567247,307.07446,NA,NA,"DSM","Des Moines"
"592","DSM","2021-04-15",53,34,0,44,0,0,50.11513,81.45678,34,28.9,27.939062,38.37492,52,330,"False","False","2021-04-15T17:30:00Z",NA,6.738676,327.78998,NA,NA,"DSM","Des Moines"
"593","DSM","2021-04-16",53,41,1e-04,44,0,0,52.112114,73.249565,39,32,37.929947,45.44807,53.1,70,"False","False","2021-04-16T10:50:00Z",NA,3.8787456,339.38818,NA,NA,"DSM","Des Moines"
"594","DSM","2021-04-17",64,42,1e-04,19.986454,0,0,27.2402,88.76556,41,27,37.663204,50.7508,64,320,"False","False","2021-04-17T12:32:00Z",NA,7.8271775,314.75806,NA,NA,"DSM","Des Moines"
"595","DSM","2021-04-18",63,45,0,21.724405,0,0,25.243523,68.05201,36,26.1,42.600967,51.787445,62.1,260,"False","False","2021-04-18T15:42:00Z",NA,6.9665504,270.12833,NA,NA,"DSM","Des Moines"
"596","DSM","2021-04-19",50,30,0.07,24.331335,0.8,0,40.824844,92.91646,35.1,17.1,18.18705,31.70599,44.527874,300,"False","False","2021-04-19T09:24:00Z",NA,9.603484,326.04526,NA,NA,"DSM","Des Moines"
"597","DSM","2021-04-20",45,32,0,23,0,0,28.855873,53.40498,18,12,24.347488,31.317768,36.367393,310,"False","False","2021-04-20T10:54:00Z",NA,8.705021,318.978,NA,NA,"DSM","Des Moines"
"598","DSM","2021-04-21",47,29,1e-04,27,1e-04,0,27.152988,75.264336,27,14,24.020073,31.97521,40.158573,300,"False","False","2021-04-21T16:11:00Z",NA,7.738676,303.29974,NA,NA,"DSM","Des Moines"
"599","DSM","2021-04-22",60,29,0,22.593382,0,0,25.932539,60.91718,27,17.1,24.020073,43.700413,59,200,"False","False","2021-04-22T15:14:00Z",NA,7.8439026,211.01764,NA,NA,"DSM","Des Moines"
"600","DSM","2021-04-23",56,44,0,21.724405,0,0,42.319332,82.579834,44.1,27,41.29593,47.145813,55,170,"False","False","2021-04-23T10:22:00Z",NA,8.206272,176.924,NA,NA,"DSM","Des Moines"
"601","DSM","2021-04-24",61,40,0,27,0,0,35.867504,88.71353,39.9,28,33.098522,46.465393,60.1,330,"False","False","2021-04-24T13:56:00Z",NA,9.149826,335.51495,NA,NA,"DSM","Des Moines"
"602","DSM","2021-04-25",65,38,0,30.41417,0,0,34.811096,69.72826,41,27,32.217876,48.79719,64,140,"False","False","2021-04-25T15:58:00Z",NA,10.4735,114.97467,NA,NA,"DSM","Des Moines"
"603","DSM","2021-04-26",85,52,0,34.75905,0,0,37.18456,71.28357,59,41,52,68.421585,83.99246,170,"False","False","2021-04-26T10:21:00Z",NA,13.938676,170.59557,NA,NA,"DSM","Des Moines"
"604","DSM","2021-04-27",84,58,0,26.069286,0,0,42.492073,67.65678,60.1,46,61,71.23906,82.1544,210,"False","False","2021-04-27T17:27:00Z",NA,9.96446,199.7051,NA,NA,"DSM","Des Moines"
"605","DSM","2021-04-28",69,51,0.03,22.593382,0,0,52.671318,89.12907,51.1,46,51.1,59.096516,69.1,260,"False","False","2021-04-28T08:55:00Z",NA,7.240418,11.37245,NA,NA,"DSM","Des Moines"
"606","DSM","2021-04-29",75,47,0,34,0,0,20.752853,83.41674,46.9,27,46.465904,62.157806,75,10,"False","False","2021-04-29T15:10:00Z",NA,9.1986065,329.92538,NA,NA,"DSM","Des Moines"
"607","DSM","2021-04-30",76,48,0,17.379524,0,0,25.107582,51.336,39.9,28.9,44.80021,62.644825,73.9,140,"False","False","2021-04-30T23:49:00Z",NA,5.352859,93.085335,NA,NA,"DSM","Des Moines"
"608","DSM","2022-04-01",50,22,0.01,22.593382,0,1,40.773857,92.01395,28.9,21,18.194891,33.27166,47.155212,180,"False","False","2022-04-01T18:06:00Z",NA,4.5186763,166.30847,NA,NA,"DSM","Des Moines"
"609","DSM","2022-04-02",58,37,0.21,25.200312,0,0,32.70631,96.522156,39,27,30.272263,41.60051,57,300,"False","False","2022-04-02T17:31:00Z",NA,7.646991,327.142,NA,NA,"DSM","Des Moines"
"610","DSM","2022-04-03",48,35,0.11,21.724405,0,0,59.501858,96.59939,45,28,28.557724,37.45103,44.80021,130,"False","False","2022-04-03T15:11:00Z",NA,6.8649125,126.514565,NA,NA,"DSM","Des Moines"
"611","DSM","2022-04-04",55,34,0,32.152122,0,0,36.52107,88.61803,37.9,28,25.158165,38.58048,54,310,"False","False","2022-04-04T01:40:00Z",NA,9.471841,316.40955,NA,NA,"DSM","Des Moines"
"612","DSM","2022-04-05",57,36,0.02,29.545193,0,0,67.165634,96.492714,51.1,32,28.487572,42.53493,57,300,"False","False","2022-04-05T19:00:00Z",NA,9.211148,167.4085,NA,NA,"DSM","Des Moines"
"613","DSM","2022-04-06",49,37,1e-04,44.317787,0,0,53.50473,89.26615,37.9,28,29.922384,35.130856,41.549988,320,"False","False","2022-04-06T11:44:00Z",NA,16.42365,271.71655,NA,NA,"DSM","Des Moines"
"614","DSM","2022-04-07",42,33,0.02,40.841885,1e-04,0,59.236404,91.51263,35.1,24.1,21.19668,25.932375,30.856606,300,"False","False","2022-04-07T08:53:00Z",NA,19.03058,300.1684,NA,NA,"DSM","Des Moines"
"615","DSM","2022-04-08",50,32,1e-04,34.75905,1e-04,0,34.05479,81.3036,28,21,19.748663,29.756432,41.27277,310,"False","False","2022-04-08T04:52:00Z",NA,13.556029,333.75867,NA,NA,"DSM","Des Moines"
"616","DSM","2022-04-09",58,26,0,17.379524,0,0,21.512915,85.1362,26.1,16,19.50849,39.735653,57.9,150,"False","False","2022-04-09T17:34:00Z",NA,5.9090385,187.32213,NA,NA,"DSM","Des Moines"
"617","DSM","2022-04-10",77,42,0,34.75905,0,0,24.226988,60.882473,45,24.1,34.856243,53.82761,75.9,140,"False","False","2022-04-10T11:24:00Z",NA,15.815368,175.10677,NA,NA,"DSM","Des Moines"
"618","DSM","2022-04-11",65,40,0,26.069286,0,0,21.726671,76.44389,35.1,23,37.191612,50.701553,64,320,"False","False","2022-04-11T00:03:00Z",NA,5.995936,293.2705,NA,NA,"DSM","Des Moines"
"619","DSM","2022-04-12",82,46,0.15,48.66267,0,0,38.994095,89.67755,62.1,27,40.96535,60.256493,81.623184,240,"False","False","2022-04-12T23:41:00Z",NA,15.815368,150.07298,NA,NA,"DSM","Des Moines"
"620","DSM","2022-04-13",59,31,0.17,33.89007,1e-04,0,36.72115,93.693306,55.9,17.1,18.853027,33.466656,59,300,"False","False","2022-04-13T05:06:00Z",NA,13.295337,293.4587,NA,NA,"DSM","Des Moines"
"621","DSM","2022-04-14",52,29,0,47.793694,0,0,17.382532,58.26825,19,9,17.45508,32.44636,52,240,"False","False","2022-04-14T13:49:00Z",NA,18.769886,263.27896,NA,NA,"DSM","Des Moines"
"622","DSM","2022-04-15",47,30,0,20.85543,0,0,30.625116,51.469177,19,12.9,20.601662,32.960606,42.941006,330,"False","False","2022-04-15T05:18:00Z",NA,7.907684,322.52072,NA,NA,"DSM","Des Moines"
"623","DSM","2022-04-16",50,28,0,26.069286,0,0,28.638481,71.25436,21,16,16.761007,31.852823,46.465904,320,"False","False","2022-04-16T14:51:00Z",NA,9.732533,331.99905,NA,NA,"DSM","Des Moines"
"624","DSM","2022-04-17",38,31,0.22,22.593382,1.4,0,44.14329,100,33.1,17.1,24.113144,28.50187,33.8,140,"False","False","2022-04-17T10:02:00Z",NA,5.4745502,98.0455,NA,NA,"DSM","Des Moines"
"625","DSM","2022-04-18",46,27,0,38.234955,0,1e-04,39.47178,100,30.9,19.9,13.901231,25.79952,35.98605,310,"False","False","2022-04-18T17:22:00Z",NA,15.033289,307.9643,NA,NA,"DSM","Des Moines"
"626","DSM","2022-04-19",47,21,0,19.986454,0,0,39.956528,87.972015,27,18,16.113575,32.328503,41.358673,110,"False","False","2022-04-20T00:27:00Z",NA,7.7338886,125.59453,NA,NA,"DSM","Des Moines"
"627","DSM","2022-04-20",49,43,0.21,28.676216,0,0,45.60902,100,46.9,27,37.11451,41.819923,46.9,150,"False","False","2022-04-20T07:46:00Z",NA,9.993227,144.86821,NA,NA,"DSM","Des Moines"
"628","DSM","2022-04-21",65,34,0.02,19.986454,0,0,31.123518,100,48.9,32,30.076883,48.635082,64,100,"False","False","2022-04-22T00:42:00Z",NA,5.8221407,108.25715,NA,NA,"DSM","Des Moines"
"629","DSM","2022-04-22",79,52,1.28,29.545193,0,0,59.783844,100,68,45,52,63.32864,78.1,190,"False","False","2022-04-22T19:44:00Z",NA,11.296691,123.52352,NA,NA,"DSM","Des Moines"
"630","DSM","2022-04-23",75,53,0.84,47.793694,0,0,53.232204,100,57.9,52,53.1,67.076866,73,240,"False","False","2022-04-23T19:35:00Z",NA,16.945036,181.99821,NA,NA,"DSM","Des Moines"
"631","DSM","2022-04-24",60,44,0,38.234955,0,0,38.86504,65.51837,39.9,32,38.22302,48.817528,59,250,"False","False","2022-04-24T14:35:00Z",NA,17.031935,253.28256,NA,NA,"DSM","Des Moines"
"632","DSM","2022-04-25",46,33,1e-04,33.89007,1e-04,0,48.879707,82.65763,33.1,26.1,26.578087,31.874249,39.20818,300,"False","False","2022-04-25T09:35:00Z",NA,12.687053,306.14236,NA,NA,"DSM","Des Moines"
"633","DSM","2022-04-26",60,27,0,19.117477,0,0,34.307835,85.1362,33.1,24.1,22.749134,41.477016,59,100,"False","False","2022-04-26T22:25:00Z",NA,5.2138577,322.80954,NA,NA,"DSM","Des Moines"
"634","DSM","2022-04-27",76,39,0,32.152122,0,0,29.43079,69.8537,43,30,33.31152,52.71437,75,50,"False","False","2022-04-27T20:57:00Z",NA,10.514612,99.57727,NA,NA,"DSM","Des Moines"
"635","DSM","2022-04-28",68,43,0,25.200312,0,0,48.444386,80.52033,51.1,34,36.76216,51.628284,66.9,90,"False","False","2022-04-28T09:22:00Z",NA,11.5573845,110.68062,NA,NA,"DSM","Des Moines"
"636","DSM","2022-04-29",65,52,0.27,33.89007,0,0,69.92407,96.034454,55,48.9,52,57.794216,64,130,"False","False","2022-04-29T13:55:00Z",NA,13.121541,125.2406,NA,NA,"DSM","Des Moines"
"637","DSM","2022-04-30",69,44,0.12,47.793694,0,0,56.11741,93.693306,55.4,41,36.405403,52.424915,64.9,140,"False","False","2022-04-30T02:03:00Z",NA,17.466423,212.35916,NA,NA,"DSM","Des Moines"
"638","DSM","2020-05-01",80,50,0,32.152122,0,NA,34.80998,67.29422,53.1,30.9,51.1,65.15791,79,190,"False","False","2020-05-01T15:46:00Z",NA,10.559275,168.38866,NA,NA,"DSM","Des Moines"
"639","DSM","2020-05-02",73,57,0.02,19.117477,0,NA,7.374338,75.201256,54,5,57.9,64.50585,72,290,"False","False","2020-05-02T14:26:00Z",NA,5.388424,317.897,NA,NA,"DSM","Des Moines"
"640","DSM","2020-05-03",77,50,1e-04,16.51055,0,NA,25.47472,79.91771,48,39,51.1,63.35122,77,50,"False","False","2020-05-03T23:17:00Z",NA,4.0439024,251.36266,NA,NA,"DSM","Des Moines"
"641","DSM","2020-05-04",63,47,0.22,19.986454,0,NA,37.81449,92.7389,46,34,44.16081,52.720413,61,80,"False","False","2020-05-04T10:02:00Z",NA,8.037657,76.82426,NA,NA,"DSM","Des Moines"
"642","DSM","2020-05-05",50,45,0.27,25.200312,0,NA,86.06188,96.65673,48,42.8,39.819893,44.583324,50,330,"False","False","2020-05-05T15:50:00Z",NA,5.9128313,7.19697,NA,NA,"DSM","Des Moines"
"643","DSM","2020-05-06",61,43,1e-04,18.2485,0,NA,42.092773,100,44.1,37,39.459003,50.024166,60.1,280,"False","False","2020-05-06T18:33:00Z",NA,5.0585775,311.82965,NA,NA,"DSM","Des Moines"
"644","DSM","2020-05-07",64,42,0.04,18.2485,0,NA,34.48676,89.665146,46,32,38.77837,51.681572,63,320,"False","False","2020-05-07T16:41:00Z",NA,4.72106,301.66443,NA,NA,"DSM","Des Moines"
"645","DSM","2020-05-08",57,41,0,30,0,NA,25.090797,92.7389,46,19.9,34.254147,46.074657,57,30,"False","False","2020-05-08T09:27:00Z",NA,10.808926,344.30798,NA,NA,"DSM","Des Moines"
"646","DSM","2020-05-09",67,33,1e-04,41,0,NA,30.368418,69.62508,43,24.1,34.404476,50.210403,66,250,"False","False","2020-05-09T18:35:00Z",NA,8.99233,256.5149,NA,NA,"DSM","Des Moines"
"647","DSM","2020-05-10",54,41,0,37.36598,0,NA,37.718822,76.04004,37,27,29.997944,41.84978,52,320,"False","False","2020-05-10T03:36:00Z",NA,16.291986,313.85806,NA,NA,"DSM","Des Moines"
"648","DSM","2020-05-11",59,43,0,23,0,NA,25.403833,57.366825,32,21.9,37.191612,47.19886,57.9,310,"False","False","2020-05-11T14:54:00Z",NA,8.579498,309.97324,NA,NA,"DSM","Des Moines"
"649","DSM","2020-05-12",62,44,0,18.2485,0,NA,27.098335,56.09864,36,19.9,40.765377,51.264713,61,160,"False","False","2020-05-12T17:27:00Z",NA,3.9309623,46.36878,NA,NA,"DSM","Des Moines"
"650","DSM","2020-05-13",56,44,0.09,25.200312,0,NA,58.435863,100,53.1,36,40.625053,49.97427,55.9,140,"False","False","2020-05-13T11:24:00Z",NA,9.424686,133.27477,NA,NA,"DSM","Des Moines"
"651","DSM","2020-05-14",65,54,0.89,16.51055,0,NA,87.135864,100,62.6,53.1,54,60.33561,64.4,340,"False","False","2020-05-14T16:52:00Z",NA,4.8765693,51.592655,NA,NA,"DSM","Des Moines"
"652","DSM","2020-05-15",75,54,0,19.986454,0,NA,27.89233,100,59,37,54,64.70313,75,130,"False","False","2020-05-15T12:25:00Z",NA,5.529289,3.2137434,NA,NA,"DSM","Des Moines"
"653","DSM","2020-05-16",75,52,1e-04,22.593382,0,NA,49.330727,83.90756,62.6,44.1,54,65.92843,75,140,"False","False","2020-05-16T23:17:00Z",NA,6.859833,112.07521,NA,NA,"DSM","Des Moines"
"654","DSM","2020-05-17",65,53,0.73,32,0,NA,69.12093,100,62.6,48.9,53.1,57.269756,66,240,"False","False","2020-05-17T11:52:00Z",NA,12.075314,278.062,NA,NA,"DSM","Des Moines"
"655","DSM","2020-05-18",60,51,0.01,23.462358,0,NA,71.9017,96.00036,52,48.9,51.1,55.19937,59,40,"False","False","2020-05-18T13:35:00Z",NA,10.339609,357.48593,NA,NA,"DSM","Des Moines"
"656","DSM","2020-05-19",63,52,1e-04,19.986454,0,NA,72.33054,92.86074,55,48.9,52,57.12481,63,70,"False","False","2020-05-19T22:18:00Z",NA,7.675732,42.70863,NA,NA,"DSM","Des Moines"
"657","DSM","2020-05-20",62,57,0.01,17.379524,0,NA,74.75446,96.81093,57,53.1,57,58.91331,62.1,110,"False","False","2020-05-20T14:41:00Z",NA,7.0446305,86.21059,NA,NA,"DSM","Des Moines"
"658","DSM","2020-05-21",63,56,1e-04,18.2485,0,NA,69.85724,90.29139,54,51.1,55.9,58.939583,61,120,"False","False","2020-05-21T11:06:00Z",NA,6.966527,112.137596,NA,NA,"DSM","Des Moines"
"659","DSM","2020-05-22",73,57,1e-04,20.85543,0,NA,61.03505,93.008835,59,54,57,64.68307,71.1,90,"False","False","2020-05-22T23:13:00Z",NA,7.6959553,109.460655,NA,NA,"DSM","Des Moines"
"660","DSM","2020-05-23",77,61,0.33,28,0,NA,59.922417,100,62.1,57,61,67.21847,75.9,120,"False","False","2020-05-23T03:07:00Z",NA,7.627615,154.35379,NA,NA,"DSM","Des Moines"
